age_difference;same_gender;setting;frequency;initiator;help;other_age;other_gender;role;hierarchy;rel_quality;geo_distance;years_known;depth_acquaintance;contact_freq;shared_interests;formality_level;self-direction;power;universalism;achievement;security;stimulation;confromity;hedonism;benevolence;Priority
26;1;work;occasional;other;giving;67;Male;supervisor;Higher;2;v-close;2-5 years;3;5;3;5;-0.33;-1.33;-0.83;-0.33;1.17;1.17;-1.33;0.67;1.17;7
26;1;work;occasional;you;receiving;67;Male;supervisor;Higher;2;v-close;2-5 years;3;5;3;5;-0.33;-1.33;-0.83;-0.33;1.17;1.17;-1.33;0.67;1.17;7
8;1;family;regular;none;neither;49;Male;sibling;None;0;v-close;>10 years;5;5;4;1;-0.33;-1.33;-0.83;-0.33;1.17;1.17;-1.33;0.67;1.17;5
8;1;family;occasional;you;neither;49;Male;sibling;None;0;v-close;>10 years;5;5;4;1;-0.33;-1.33;-0.83;-0.33;1.17;1.17;-1.33;0.67;1.17;6
5;1;sport;occasional;other;neither;46;Male;friend;None;2;v-close;>10 years;5;4;4;1;-0.33;-1.33;-0.83;-0.33;1.17;1.17;-1.33;0.67;1.17;7
-4;1;casual;occasional;you;receiving;37;Male;neighbour;None;-2;v-close;5-10 years;3;2;1;1;-0.33;-1.33;-0.83;-0.33;1.17;1.17;-1.33;0.67;1.17;5
5;1;casual;occasional;other;giving;46;Male;friend;None;2;v-close;>10 years;5;4;4;1;-0.33;-1.33;-0.83;-0.33;1.17;1.17;-1.33;0.67;1.17;6
26;1;casual;occasional;none;neither;67;Male;supervisor;Higher;2;v-close;2-5 years;3;5;3;5;-0.33;-1.33;-0.83;-0.33;1.17;1.17;-1.33;0.67;1.17;6
6;1;work;occasional;you;receiving;36;Male;supervisor;Higher;0;close;5-10 years;4;5;3;2;-1.28;-0.78;-0.28;0.22;1.72;1.22;0.72;-1.78;0.22;3
6;1;work;regular;none;neither;36;Male;supervisor;Higher;0;close;5-10 years;4;5;3;2;-1.28;-0.78;-0.28;0.22;1.72;1.22;0.72;-1.78;0.22;7
42;1;family;regular;none;neither;72;Male;extendedFamily;Higher;1;v-close;>10 years;2;3;2;1;-1.28;-0.78;-0.28;0.22;1.72;1.22;0.72;-1.78;0.22;5
42;1;family;occasional;you;neither;72;Male;extendedFamily;Higher;1;v-close;>10 years;2;3;2;1;-1.28;-0.78;-0.28;0.22;1.72;1.22;0.72;-1.78;0.22;3
-3;1;sport;regular;none;neither;27;Male;neighbour;None;0;v-close;<2 years;1;2;2;1;-1.28;-0.78;-0.28;0.22;1.72;1.22;0.72;-1.78;0.22;6
6;1;sport;occasional;other;neither;36;Male;supervisor;Higher;0;close;5-10 years;4;5;3;2;-1.28;-0.78;-0.28;0.22;1.72;1.22;0.72;-1.78;0.22;6
2;0;casual;occasional;you;receiving;32;Female;friend;None;-2;close;5-10 years;4;2;1;1;-1.28;-0.78;-0.28;0.22;1.72;1.22;0.72;-1.78;0.22;3
6;1;casual;occasional;none;neither;36;Male;supervisor;Higher;0;close;5-10 years;4;5;3;2;-1.28;-0.78;-0.28;0.22;1.72;1.22;0.72;-1.78;0.22;5
-8;0;work;occasional;other;giving;45;Male;friend;None;1;v-close;>10 years;2;1;3;2;1.17;-0.83;1.17;0.17;-0.83;0.17;-0.83;-1.33;1.17;7
-13;1;work;occasional;you;receiving;40;Female;supervisor;Higher;1;v-close;>10 years;2;4;3;2;1.17;-0.83;1.17;0.17;-0.83;0.17;-0.83;-1.33;1.17;7
-5;0;family;regular;none;neither;48;Male;sibling;None;0;v-close;>10 years;4;2;1;1;1.17;-0.83;1.17;0.17;-0.83;0.17;-0.83;-1.33;1.17;6
-5;0;family;occasional;other;neither;48;Male;sibling;None;0;v-close;>10 years;4;2;1;1;1.17;-0.83;1.17;0.17;-0.83;0.17;-0.83;-1.33;1.17;5
2;1;sport;regular;none;neither;55;Female;friend;None;2;v-close;5-10 years;5;4;4;1;1.17;-0.83;1.17;0.17;-0.83;0.17;-0.83;-1.33;1.17;7
2;1;casual;regular;none;neither;55;Female;friend;None;2;v-close;5-10 years;5;4;4;1;1.17;-0.83;1.17;0.17;-0.83;0.17;-0.83;-1.33;1.17;5
-8;0;casual;occasional;other;giving;45;Male;friend;None;1;v-close;>10 years;2;1;3;2;1.17;-0.83;1.17;0.17;-0.83;0.17;-0.83;-1.33;1.17;6
-8;0;casual;occasional;none;neither;45;Male;friend;None;1;v-close;>10 years;2;1;3;2;1.17;-0.83;1.17;0.17;-0.83;0.17;-0.83;-1.33;1.17;6
0;1;work;occasional;other;giving;35;Male;friend;None;2;v-close;>10 years;3;2;4;2;0.72;-2.28;0.72;0.72;0.72;-0.28;0.22;-0.28;-0.28;7
10;0;work;occasional;you;receiving;45;Female;supervisor;Higher;2;v-close;5-10 years;3;4;2;3;0.72;-2.28;0.72;0.72;0.72;-0.28;0.22;-0.28;-0.28;7
2;0;family;regular;none;neither;37;Female;partner;None;2;v-close;>10 years;5;5;5;1;0.72;-2.28;0.72;0.72;0.72;-0.28;0.22;-0.28;-0.28;7
2;0;family;occasional;you;neither;37;Female;partner;None;2;v-close;>10 years;5;5;5;1;0.72;-2.28;0.72;0.72;0.72;-0.28;0.22;-0.28;-0.28;2
0;1;sport;regular;none;neither;35;Male;friend;None;2;v-close;>10 years;3;2;4;2;0.72;-2.28;0.72;0.72;0.72;-0.28;0.22;-0.28;-0.28;7
10;0;sport;occasional;other;neither;45;Female;supervisor;Higher;2;v-close;5-10 years;3;4;2;3;0.72;-2.28;0.72;0.72;0.72;-0.28;0.22;-0.28;-0.28;7
15;1;casual;regular;none;neither;50;Male;friend;None;2;v-close;<2 years;2;3;2;3;0.72;-2.28;0.72;0.72;0.72;-0.28;0.22;-0.28;-0.28;6
3;0;casual;occasional;other;giving;38;Female;coWorker;None;-1;v-close;5-10 years;2;2;2;4;0.72;-2.28;0.72;0.72;0.72;-0.28;0.22;-0.28;-0.28;7
26;0;work;occasional;other;giving;50;Male;supervisor;Higher;0;v-close;<2 years;2;2;1;2;1.11;0.61;-1.39;-0.39;-0.39;-0.89;1.11;0.11;0.11;6
26;0;work;regular;none;neither;50;Male;supervisor;Higher;0;v-close;<2 years;2;2;1;2;1.11;0.61;-1.39;-0.39;-0.39;-0.89;1.11;0.11;0.11;7
40;0;family;regular;none;neither;64;Male;parent;Higher;1;close;>10 years;5;4;2;4;1.11;0.61;-1.39;-0.39;-0.39;-0.89;1.11;0.11;0.11;5
40;0;family;occasional;other;neither;64;Male;parent;Higher;1;close;>10 years;5;4;2;4;1.11;0.61;-1.39;-0.39;-0.39;-0.89;1.11;0.11;0.11;1
2;1;sport;regular;none;neither;26;Female;coWorker;None;1;v-close;<2 years;2;2;;1;1.11;0.61;-1.39;-0.39;-0.39;-0.89;1.11;0.11;0.11;7
26;0;casual;regular;none;neither;50;Male;supervisor;Higher;0;v-close;<2 years;2;2;1;2;1.11;0.61;-1.39;-0.39;-0.39;-0.89;1.11;0.11;0.11;1
-1;1;casual;occasional;other;giving;23;Female;friend;None;2;close;2-5 years;4;3;3;4;1.11;0.61;-1.39;-0.39;-0.39;-0.89;1.11;0.11;0.11;3
-1;1;casual;occasional;none;neither;23;Female;friend;None;2;close;2-5 years;4;3;3;4;1.11;0.61;-1.39;-0.39;-0.39;-0.89;1.11;0.11;0.11;6
1;1;work;occasional;other;giving;20;Male;friend;None;2;v-far;2-5 years;5;5;4;1;1;-2.5;-0.5;0.5;-2;0.5;-1;2.5;1.5;2
23;0;work;regular;none;neither;42;Female;supervisor;Higher;0;v-close;2-5 years;2;1;2;4;1;-2.5;-0.5;0.5;-2;0.5;-1;2.5;1.5;4
28;1;family;occasional;you;neither;47;Male;parent;Higher;0;v-close;>10 years;4;3;2;4;1;-2.5;-0.5;0.5;-2;0.5;-1;2.5;1.5;6
28;1;family;occasional;other;neither;47;Male;parent;Higher;0;v-close;>10 years;4;3;2;4;1;-2.5;-0.5;0.5;-2;0.5;-1;2.5;1.5;1
0;1;sport;occasional;other;neither;19;Male;friend;None;-1;v-far;2-5 years;4;1;2;3;1;-2.5;-0.5;0.5;-2;0.5;-1;2.5;1.5;7
1;1;casual;regular;none;neither;20;Male;friend;None;2;v-far;2-5 years;5;5;4;1;1;-2.5;-0.5;0.5;-2;0.5;-1;2.5;1.5;1
23;0;casual;occasional;other;giving;42;Female;supervisor;Higher;0;v-close;2-5 years;2;1;2;4;1;-2.5;-0.5;0.5;-2;0.5;-1;2.5;1.5;1
1;1;casual;occasional;none;neither;20;Male;friend;None;1;v-close;<2 years;2;2;3;2;1;-2.5;-0.5;0.5;-2;0.5;-1;2.5;1.5;1
23;0;work;occasional;you;receiving;56;Male;supervisor;Higher;1;v-close;2-5 years;2;1;2;4;-0.28;-2.28;1.72;-1.28;-0.28;-0.28;1.72;-0.78;1.72;7
23;0;work;regular;none;neither;56;Male;supervisor;Higher;1;v-close;2-5 years;2;1;2;4;-0.28;-2.28;1.72;-1.28;-0.28;-0.28;1.72;-0.78;1.72;7
8;0;family;occasional;you;neither;41;Male;partner;None;2;v-close;2-5 years;5;5;4;1;-0.28;-2.28;1.72;-1.28;-0.28;-0.28;1.72;-0.78;1.72;7
8;0;family;occasional;other;neither;41;Male;partner;None;2;v-close;2-5 years;5;5;4;1;-0.28;-2.28;1.72;-1.28;-0.28;-0.28;1.72;-0.78;1.72;7
7;0;sport;regular;none;neither;40;Male;friend;None;2;v-close;>10 years;5;2;4;1;-0.28;-2.28;1.72;-1.28;-0.28;-0.28;1.72;-0.78;1.72;7
-3;0;sport;occasional;other;neither;30;Male;neighbour;None;-1;v-close;<2 years;1;1;1;1;-0.28;-2.28;1.72;-1.28;-0.28;-0.28;1.72;-0.78;1.72;7
-3;0;casual;regular;none;neither;30;Male;neighbour;None;-1;v-close;<2 years;1;1;1;1;-0.28;-2.28;1.72;-1.28;-0.28;-0.28;1.72;-0.78;1.72;1
3;1;casual;occasional;none;neither;36;Female;friend;None;1;v-far;<2 years;2;2;3;1;-0.28;-2.28;1.72;-1.28;-0.28;-0.28;1.72;-0.78;1.72;7
-5;1;work;occasional;other;giving;50;Male;friend;None;2;v-close;>10 years;5;4;4;1;0.28;-2.22;-0.22;-2.72;1.78;0.28;1.28;-0.22;1.78;7
-14;1;work;occasional;you;receiving;41;Male;supervisor;Higher;2;v-close;>10 years;5;4;3;2;0.28;-2.22;-0.22;-2.72;1.78;0.28;1.28;-0.22;1.78;7
-14;1;work;regular;none;neither;41;Male;supervisor;Higher;2;v-close;>10 years;5;4;3;2;0.28;-2.22;-0.22;-2.72;1.78;0.28;1.28;-0.22;1.78;7
-3;0;family;regular;none;neither;52;Female;partner;None;2;v-close;>10 years;5;5;5;1;0.28;-2.22;-0.22;-2.72;1.78;0.28;1.28;-0.22;1.78;7
2;1;sport;regular;none;neither;57;Male;other;None;-1;v-close;2-5 years;2;2;2;1;0.28;-2.22;-0.22;-2.72;1.78;0.28;1.28;-0.22;1.78;7
-5;1;sport;occasional;other;neither;50;Male;friend;None;2;v-close;>10 years;5;4;4;1;0.28;-2.22;-0.22;-2.72;1.78;0.28;1.28;-0.22;1.78;7
-14;1;casual;occasional;you;receiving;41;Male;supervisor;Higher;2;v-close;>10 years;5;4;3;2;0.28;-2.22;-0.22;-2.72;1.78;0.28;1.28;-0.22;1.78;5
2;1;casual;occasional;other;giving;57;Male;other;None;-1;v-close;2-5 years;2;2;2;1;0.28;-2.22;-0.22;-2.72;1.78;0.28;1.28;-0.22;1.78;7
3;0;work;occasional;you;receiving;60;Male;supervisor;Higher;0;close;>10 years;2;2;1;3;1.83;0.33;0.83;-2.17;-0.17;0.83;-1.67;-0.17;0.33;6
-1;0;family;regular;none;neither;56;Male;sibling;None;-1;far;>10 years;3;1;1;1;1.83;0.33;0.83;-2.17;-0.17;0.83;-1.67;-0.17;0.33;7
-28;1;family;occasional;you;neither;29;Female;child;None;2;far;>10 years;5;5;5;1;1.83;0.33;0.83;-2.17;-0.17;0.83;-1.67;-0.17;0.33;3
-28;1;family;occasional;other;neither;29;Female;child;None;2;far;>10 years;5;5;5;1;1.83;0.33;0.83;-2.17;-0.17;0.83;-1.67;-0.17;0.33;1
-12;0;sport;regular;none;neither;45;Male;neighbour;None;1;v-close;5-10 years;2;1;1;1;1.83;0.33;0.83;-2.17;-0.17;0.83;-1.67;-0.17;0.33;7
3;0;casual;regular;none;neither;60;Male;supervisor;Higher;0;close;>10 years;2;2;1;3;1.83;0.33;0.83;-2.17;-0.17;0.83;-1.67;-0.17;0.33;2
0;1;casual;occasional;you;receiving;57;Female;friend;None;1;v-close;2-5 years;3;2;2;1;1.83;0.33;0.83;-2.17;-0.17;0.83;-1.67;-0.17;0.33;5
-12;0;casual;occasional;none;neither;45;Male;neighbour;None;1;v-close;5-10 years;2;1;1;1;1.83;0.33;0.83;-2.17;-0.17;0.83;-1.67;-0.17;0.33;6
-23;1;work;occasional;you;receiving;29;Female;supervisor;Higher;1;v-close;2-5 years;2;1;2;5;0.94;-0.06;-0.06;0.44;-0.56;-2.06;0.44;-1.06;1.94;7
11;0;family;regular;none;neither;63;Male;partner;None;2;v-close;>10 years;5;5;5;3;0.94;-0.06;-0.06;0.44;-0.56;-2.06;0.44;-1.06;1.94;7
11;0;family;occasional;you;neither;63;Male;partner;None;2;v-close;>10 years;5;5;5;3;0.94;-0.06;-0.06;0.44;-0.56;-2.06;0.44;-1.06;1.94;1
11;0;family;occasional;other;neither;63;Male;partner;None;2;v-close;>10 years;5;5;5;3;0.94;-0.06;-0.06;0.44;-0.56;-2.06;0.44;-1.06;1.94;1
-17;1;sport;occasional;other;neither;35;Female;neighbour;None;1;v-close;<2 years;2;2;;1;0.94;-0.06;-0.06;0.44;-0.56;-2.06;0.44;-1.06;1.94;1
7;0;casual;occasional;you;receiving;59;Male;friend;None;2;v-close;>10 years;5;4;4;2;0.94;-0.06;-0.06;0.44;-0.56;-2.06;0.44;-1.06;1.94;1
-23;1;casual;occasional;other;giving;29;Female;supervisor;Higher;1;v-close;2-5 years;2;1;2;5;0.94;-0.06;-0.06;0.44;-0.56;-2.06;0.44;-1.06;1.94;7
-23;1;casual;occasional;none;neither;29;Female;supervisor;Higher;1;v-close;2-5 years;2;1;2;5;0.94;-0.06;-0.06;0.44;-0.56;-2.06;0.44;-1.06;1.94;5
22;1;work;occasional;other;giving;60;Female;supervisor;Higher;0;far;5-10 years;3;1;2;4;1.22;-1.28;1.22;-0.28;0.22;-0.78;-0.78;0.22;0.22;6
-3;0;family;regular;none;neither;35;Male;sibling;None;1;far;>10 years;4;3;4;1;1.22;-1.28;1.22;-0.28;0.22;-0.78;-0.78;0.22;0.22;7
-3;0;family;occasional;you;neither;35;Male;sibling;None;1;far;>10 years;4;3;4;1;1.22;-1.28;1.22;-0.28;0.22;-0.78;-0.78;0.22;0.22;6
-3;0;family;occasional;other;neither;35;Male;sibling;None;1;far;>10 years;4;3;4;1;1.22;-1.28;1.22;-0.28;0.22;-0.78;-0.78;0.22;0.22;6
0;1;sport;occasional;other;neither;38;Female;friend;None;-1;far;>10 years;4;1;3;1;1.22;-1.28;1.22;-0.28;0.22;-0.78;-0.78;0.22;0.22;7
0;1;casual;regular;none;neither;38;Female;friend;None;-1;far;>10 years;4;1;3;1;1.22;-1.28;1.22;-0.28;0.22;-0.78;-0.78;0.22;0.22;2
-3;1;casual;occasional;you;receiving;35;Female;friend;None;2;v-far;>10 years;5;4;4;1;1.22;-1.28;1.22;-0.28;0.22;-0.78;-0.78;0.22;0.22;3
22;1;casual;occasional;other;giving;60;Female;supervisor;Higher;0;far;5-10 years;3;1;2;4;1.22;-1.28;1.22;-0.28;0.22;-0.78;-0.78;0.22;0.22;6
2;1;work;occasional;other;giving;40;Female;neighbour;None;1;v-close;2-5 years;2;2;2;3;1.22;-1.28;-0.78;0.22;1.22;-0.28;-0.78;0.22;0.22;7
12;0;work;occasional;you;receiving;50;Male;supervisor;Higher;1;v-close;5-10 years;2;3;2;5;1.22;-1.28;-0.78;0.22;1.22;-0.28;-0.78;0.22;0.22;7
12;0;work;regular;none;neither;50;Male;supervisor;Higher;1;v-close;5-10 years;2;3;2;5;1.22;-1.28;-0.78;0.22;1.22;-0.28;-0.78;0.22;0.22;6
27;1;family;regular;none;neither;65;Female;parent;Higher;2;v-close;>10 years;5;5;5;3;1.22;-1.28;-0.78;0.22;1.22;-0.28;-0.78;0.22;0.22;6
4;1;sport;occasional;other;neither;42;Female;friend;None;-1;v-far;>10 years;3;1;2;1;1.22;-1.28;-0.78;0.22;1.22;-0.28;-0.78;0.22;0.22;3
2;1;casual;occasional;you;receiving;40;Female;neighbour;None;1;v-close;2-5 years;2;2;2;3;1.22;-1.28;-0.78;0.22;1.22;-0.28;-0.78;0.22;0.22;6
-3;0;casual;occasional;other;giving;35;Male;friend;None;2;v-far;>10 years;4;4;4;1;1.22;-1.28;-0.78;0.22;1.22;-0.28;-0.78;0.22;0.22;5
12;0;casual;occasional;none;neither;50;Male;supervisor;Higher;1;v-close;5-10 years;2;3;2;5;1.22;-1.28;-0.78;0.22;1.22;-0.28;-0.78;0.22;0.22;5
31;1;work;occasional;you;receiving;50;Male;supervisor;Higher;2;v-close;<2 years;2;3;2;3;1.44;-2.06;-0.06;-0.06;0.44;-1.56;0.94;0.94;-0.06;6
31;1;work;regular;none;neither;50;Male;supervisor;Higher;2;v-close;<2 years;2;3;2;3;1.44;-2.06;-0.06;-0.06;0.44;-1.56;0.94;0.94;-0.06;5
36;0;family;regular;none;neither;55;Female;partner;None;1;v-close;<2 years;2;3;2;3;1.44;-2.06;-0.06;-0.06;0.44;-1.56;0.94;0.94;-0.06;5
-3;1;family;occasional;other;neither;16;Male;parent;None;2;v-far;>10 years;4;2;4;1;1.44;-2.06;-0.06;-0.06;0.44;-1.56;0.94;0.94;-0.06;5
31;1;sport;regular;none;neither;50;Male;supervisor;Higher;2;v-close;<2 years;2;3;2;3;1.44;-2.06;-0.06;-0.06;0.44;-1.56;0.94;0.94;-0.06;6
1;1;sport;occasional;other;neither;20;Male;friend;None;1;v-close;5-10 years;4;2;4;1;1.44;-2.06;-0.06;-0.06;0.44;-1.56;0.94;0.94;-0.06;4
46;1;casual;regular;none;neither;65;Male;supervisor;Higher;-1;v-close;2-5 years;2;3;2;5;1.44;-2.06;-0.06;-0.06;0.44;-1.56;0.94;0.94;-0.06;6
31;1;casual;occasional;other;giving;50;Male;supervisor;Higher;2;v-close;<2 years;2;3;2;3;1.44;-2.06;-0.06;-0.06;0.44;-1.56;0.94;0.94;-0.06;5
4;1;work;occasional;you;receiving;40;Male;supervisor;Higher;0;v-close;<2 years;2;2;2;3;0.78;-0.22;0.78;1.28;-0.72;-1.72;-0.72;-0.72;1.28;6
0;0;work;regular;none;neither;36;Female;coWorker;Higher;-2;v-close;<2 years;2;2;;4;0.78;-0.22;0.78;1.28;-0.72;-1.72;-0.72;-0.72;1.28;5
34;1;family;regular;none;neither;70;Male;parent;None;1;far;>10 years;4;3;3;1;0.78;-0.22;0.78;1.28;-0.72;-1.72;-0.72;-0.72;1.28;6
34;1;family;occasional;you;neither;70;Male;parent;None;1;far;>10 years;4;3;3;1;0.78;-0.22;0.78;1.28;-0.72;-1.72;-0.72;-0.72;1.28;4
-8;1;sport;regular;none;neither;28;Male;coWorker;Lower;-1;v-close;<2 years;2;2;1;2;0.78;-0.22;0.78;1.28;-0.72;-1.72;-0.72;-0.72;1.28;6
-8;1;sport;occasional;other;neither;28;Male;coWorker;Lower;-1;v-close;<2 years;2;2;1;2;0.78;-0.22;0.78;1.28;-0.72;-1.72;-0.72;-0.72;1.28;7
-8;1;casual;occasional;you;receiving;28;Male;coWorker;Lower;-1;v-close;<2 years;2;2;1;2;0.78;-0.22;0.78;1.28;-0.72;-1.72;-0.72;-0.72;1.28;4
4;1;casual;occasional;other;giving;40;Male;supervisor;Higher;0;v-close;<2 years;2;2;2;3;0.78;-0.22;0.78;1.28;-0.72;-1.72;-0.72;-0.72;1.28;6
6;1;work;occasional;other;giving;37;Male;supervisor;Higher;1;v-far;2-5 years;4;4;4;5;-0.17;-0.17;-0.17;0.83;0.83;-0.17;-0.17;-0.67;-0.17;7
6;1;work;occasional;you;receiving;37;Male;supervisor;Higher;1;v-far;2-5 years;4;4;4;5;-0.17;-0.17;-0.17;0.83;0.83;-0.17;-0.17;-0.67;-0.17;7
-3;0;family;regular;none;neither;28;Female;partner;Higher;2;v-far;5-10 years;5;5;5;5;-0.17;-0.17;-0.17;0.83;0.83;-0.17;-0.17;-0.67;-0.17;7
-3;0;family;occasional;other;neither;28;Female;partner;Higher;2;v-far;5-10 years;5;5;5;5;-0.17;-0.17;-0.17;0.83;0.83;-0.17;-0.17;-0.67;-0.17;7
-4;1;sport;regular;none;neither;27;Male;neighbour;Lower;1;v-far;2-5 years;2;4;4;4;-0.17;-0.17;-0.17;0.83;0.83;-0.17;-0.17;-0.67;-0.17;7
-1;0;casual;regular;none;neither;30;Female;friend;None;-1;close;>10 years;3;3;2;1;-0.17;-0.17;-0.17;0.83;0.83;-0.17;-0.17;-0.67;-0.17;6
-1;1;casual;occasional;other;giving;30;Male;friend;Higher;2;close;5-10 years;5;5;5;1;-0.17;-0.17;-0.17;0.83;0.83;-0.17;-0.17;-0.67;-0.17;6
-4;1;casual;occasional;none;neither;27;Male;neighbour;Lower;1;v-far;2-5 years;2;4;4;4;-0.17;-0.17;-0.17;0.83;0.83;-0.17;-0.17;-0.67;-0.17;6
28;0;work;occasional;other;giving;60;Male;supervisor;Higher;1;v-close;<2 years;2;1;1;3;-0.78;-0.28;1.22;-0.78;0.22;0.22;-0.28;-0.78;1.22;3
28;0;work;occasional;you;receiving;60;Male;supervisor;Higher;1;v-close;<2 years;2;1;1;3;-0.78;-0.28;1.22;-0.78;0.22;0.22;-0.28;-0.78;1.22;4
26;1;family;regular;none;neither;58;Female;parent;None;-2;v-close;>10 years;3;2;2;1;-0.78;-0.28;1.22;-0.78;0.22;0.22;-0.28;-0.78;1.22;3
26;1;family;occasional;you;neither;58;Female;parent;None;-2;v-close;>10 years;3;2;2;1;-0.78;-0.28;1.22;-0.78;0.22;0.22;-0.28;-0.78;1.22;2
-2;0;sport;regular;none;neither;30;Male;neighbour;None;0;v-close;2-5 years;2;1;3;1;-0.78;-0.28;1.22;-0.78;0.22;0.22;-0.28;-0.78;1.22;3
28;0;casual;regular;none;neither;60;Male;supervisor;Higher;1;v-close;<2 years;2;1;1;3;-0.78;-0.28;1.22;-0.78;0.22;0.22;-0.28;-0.78;1.22;2
6;1;casual;occasional;you;receiving;38;Female;friend;None;1;v-far;2-5 years;4;3;3;1;-0.78;-0.28;1.22;-0.78;0.22;0.22;-0.28;-0.78;1.22;4
28;0;casual;occasional;none;neither;60;Male;supervisor;Higher;1;v-close;<2 years;2;1;1;3;-0.78;-0.28;1.22;-0.78;0.22;0.22;-0.28;-0.78;1.22;3
1;1;work;occasional;other;giving;42;Male;friend;None;2;close;5-10 years;5;5;5;1;0.56;-0.44;0.56;0.56;-0.44;-0.44;0.56;-1.44;0.56;6
1;1;family;regular;none;neither;42;Male;sibling;None;1;close;>10 years;2;5;5;1;0.56;-0.44;0.56;0.56;-0.44;-0.44;0.56;-1.44;0.56;6
-8;1;family;occasional;you;neither;33;Male;sibling;None;2;v-close;5-10 years;5;5;5;1;0.56;-0.44;0.56;0.56;-0.44;-0.44;0.56;-1.44;0.56;6
1;1;family;occasional;other;neither;42;Male;sibling;None;1;close;>10 years;2;5;5;1;0.56;-0.44;0.56;0.56;-0.44;-0.44;0.56;-1.44;0.56;6
3;1;sport;regular;none;neither;44;Male;supervisor;Higher;1;far;2-5 years;4;4;4;3;0.56;-0.44;0.56;0.56;-0.44;-0.44;0.56;-1.44;0.56;6
-1;1;casual;regular;none;neither;40;Male;extendedFamily;None;-1;v-far;>10 years;4;4;4;1;0.56;-0.44;0.56;0.56;-0.44;-0.44;0.56;-1.44;0.56;6
3;1;casual;occasional;you;receiving;44;Male;supervisor;Higher;1;far;2-5 years;4;4;4;3;0.56;-0.44;0.56;0.56;-0.44;-0.44;0.56;-1.44;0.56;6
3;1;casual;occasional;none;neither;44;Male;supervisor;Higher;1;far;2-5 years;4;4;4;3;0.56;-0.44;0.56;0.56;-0.44;-0.44;0.56;-1.44;0.56;6
1;0;work;occasional;other;giving;30;Male;coWorker;Lower;-1;close;2-5 years;3;3;3;4;1.39;-0.11;0.39;-0.61;-0.61;0.39;0.39;-0.61;-0.61;6
6;0;work;occasional;you;receiving;35;Male;supervisor;Higher;1;close;2-5 years;4;4;4;3;1.39;-0.11;0.39;-0.61;-0.61;0.39;0.39;-0.61;-0.61;6
6;0;work;regular;none;neither;35;Male;supervisor;Higher;1;close;2-5 years;4;4;4;3;1.39;-0.11;0.39;-0.61;-0.61;0.39;0.39;-0.61;-0.61;7
7;0;family;occasional;other;neither;36;Male;sibling;None;2;v-close;>10 years;2;5;5;1;1.39;-0.11;0.39;-0.61;-0.61;0.39;0.39;-0.61;-0.61;6
1;0;sport;occasional;other;neither;30;Male;coWorker;Lower;-1;close;2-5 years;3;3;3;4;1.39;-0.11;0.39;-0.61;-0.61;0.39;0.39;-0.61;-0.61;6
1;0;casual;occasional;you;receiving;30;Male;friend;None;2;far;2-5 years;4;4;4;1;1.39;-0.11;0.39;-0.61;-0.61;0.39;0.39;-0.61;-0.61;6
6;0;casual;occasional;other;giving;35;Male;supervisor;Higher;1;close;2-5 years;4;4;4;3;1.39;-0.11;0.39;-0.61;-0.61;0.39;0.39;-0.61;-0.61;6
1;0;casual;occasional;none;neither;30;Male;coWorker;Lower;-1;close;2-5 years;3;3;3;4;1.39;-0.11;0.39;-0.61;-0.61;0.39;0.39;-0.61;-0.61;6
-5;0;work;regular;none;neither;22;Female;supervisor;Higher;2;v-close;<2 years;5;5;5;5;-0.06;-2.06;-1.06;-0.06;0.94;0.94;-0.06;0.44;0.94;5
-7;1;family;regular;none;neither;20;Male;extendedFamily;Lower;2;v-close;>10 years;5;5;5;5;-0.06;-2.06;-1.06;-0.06;0.94;0.94;-0.06;0.44;0.94;1
-7;1;family;occasional;you;neither;20;Male;extendedFamily;Lower;2;v-close;>10 years;5;5;5;5;-0.06;-2.06;-1.06;-0.06;0.94;0.94;-0.06;0.44;0.94;2
-7;1;family;occasional;other;neither;20;Male;extendedFamily;Lower;2;v-close;>10 years;5;5;5;5;-0.06;-2.06;-1.06;-0.06;0.94;0.94;-0.06;0.44;0.94;7
-5;0;sport;regular;none;neither;22;Female;supervisor;Higher;2;v-close;<2 years;5;5;5;5;-0.06;-2.06;-1.06;-0.06;0.94;0.94;-0.06;0.44;0.94;7
-5;0;sport;occasional;other;neither;22;Female;friend;None;-2;v-close;>10 years;5;5;5;5;-0.06;-2.06;-1.06;-0.06;0.94;0.94;-0.06;0.44;0.94;7
-5;0;casual;regular;none;neither;22;Female;friend;None;-2;v-close;>10 years;5;5;5;5;-0.06;-2.06;-1.06;-0.06;0.94;0.94;-0.06;0.44;0.94;4
-5;0;casual;occasional;other;giving;22;Female;supervisor;Higher;2;v-close;<2 years;5;5;5;5;-0.06;-2.06;-1.06;-0.06;0.94;0.94;-0.06;0.44;0.94;7
36;0;work;occasional;other;giving;70;Female;neighbour;None;2;v-close;2-5 years;2;2;;1;0.22;-1.78;2.72;-0.78;-0.28;-1.78;0.22;-1.78;3.22;7
0;0;family;regular;none;neither;34;Female;partner;None;2;v-close;>10 years;5;5;5;5;0.22;-1.78;2.72;-0.78;-0.28;-1.78;0.22;-1.78;3.22;7
0;0;family;occasional;you;neither;34;Female;partner;None;2;v-close;>10 years;5;5;5;5;0.22;-1.78;2.72;-0.78;-0.28;-1.78;0.22;-1.78;3.22;6
